year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,:@computed_region_bxsw_vy29,:@computed_region_he4y_prf8
2020,FL,Florida,St. Lucie,12111,12111381204,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.8,4.0,5.6,3417,"{'type': 'Point', 'coordinates': [-80.3156429, 27.51278322]}",12111381204,HLTHOUT,STROKE,CrdPrv,Stroke,30,1084
2020,CA,California,Yolo,06113,06113010901,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.1,31.7,34.4,5311,"{'type': 'Point', 'coordinates': [-121.7885458, 38.68843318]}",06113010901,HLTHOUT,OBESITY,CrdPrv,Obesity,8,1393
2020,CA,California,Yolo,06113,06113011101,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,22.0,21.0,23.0,3070,"{'type': 'Point', 'coordinates': [-121.7701693, 38.67016952]}",06113011101,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,8,1393
2020,AZ,Arizona,Gila,04007,04007000600,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,10.4,9.4,11.6,1640,"{'type': 'Point', 'coordinates': [-111.0311588, 34.10104707]}",04007000600,HLTHOUT,COPD,CrdPrv,COPD,7,987
2020,CA,California,Yuba,06115,06115040600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.9,34.7,37.2,6130,"{'type': 'Point', 'coordinates': [-121.5468778, 39.08413082]}",06115040600,HLTHOUT,OBESITY,CrdPrv,Obesity,8,1394
2020,CA,California,Yuba,06115,06115040700,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.0,10879,"{'type': 'Point', 'coordinates': [-121.5534535, 39.01727254]}",06115040700,HLTHOUT,STROKE,CrdPrv,Stroke,8,1394
2020,CA,California,Yuba,06115,06115040901,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.7,33.8,35.7,2783,"{'type': 'Point', 'coordinates': [-121.4027484, 39.14548032]}",06115040901,HLTHOUT,OBESITY,CrdPrv,Obesity,8,1394
2020,CA,California,Yuba,06115,06115040902,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,2.3,2.1,2.4,1737,"{'type': 'Point', 'coordinates': [-121.3918549, 39.12297444]}",06115040902,HLTHOUT,DIABETES,CrdPrv,Diabetes,8,1394
2020,CO,Colorado,Adams,08001,08001008401,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.2,22.4,24.0,4315,"{'type': 'Point', 'coordinates': [-104.5130912, 39.86912839]}",08001008401,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,82
2020,CO,Colorado,Adams,08001,08001008523,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.4,29.7,31.2,7586,"{'type': 'Point', 'coordinates': [-104.7248156, 39.93868049]}",08001008523,HLTHOUT,OBESITY,CrdPrv,Obesity,9,82
2020,CO,Colorado,Adams,08001,08001008536,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,15.3,14.7,16.0,2443,"{'type': 'Point', 'coordinates': [-104.798418, 39.90695315]}",08001008536,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,82
2020,CO,Colorado,Adams,08001,08001008542,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,5.1,4.8,5.5,7036,"{'type': 'Point', 'coordinates': [-104.7515288, 39.98877526]}",08001008542,HLTHOUT,DIABETES,CrdPrv,Diabetes,9,82
2020,FL,Florida,Putnam,12107,12107950300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.8,35.0,36.6,6618,"{'type': 'Point', 'coordinates': [-81.97733067, 29.67468328]}",12107950300,HLTHOUT,OBESITY,CrdPrv,Obesity,30,53
2020,CO,Colorado,Adams,08001,08001009207,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.8,18.9,20.8,4429,"{'type': 'Point', 'coordinates': [-104.9495503, 39.87317932]}",08001009207,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,82
2020,CO,Colorado,Adams,08001,08001009304,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,2.1,2.6,5400,"{'type': 'Point', 'coordinates': [-104.9947448, 39.87330175]}",08001009304,HLTHOUT,STROKE,CrdPrv,Stroke,9,82
2020,FL,Florida,Suwannee,12121,12121970200,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.3,35.2,37.4,4363,"{'type': 'Point', 'coordinates': [-83.04333528, 30.3775191]}",12121970200,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1089
2020,CO,Colorado,Adams,08001,08001009323,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.0,19.0,21.0,3728,"{'type': 'Point', 'coordinates': [-104.992639, 39.89840905]}",08001009323,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,82
2020,CO,Colorado,Adams,08001,08001009501,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.4,2.8,3156,"{'type': 'Point', 'coordinates': [-105.0168204, 39.8306089]}",08001009501,HLTHOUT,STROKE,CrdPrv,Stroke,9,82
2020,CO,Colorado,Adams,08001,08001009752,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,19.0,18.2,19.8,3061,"{'type': 'Point', 'coordinates': [-105.0156705, 39.79725525]}",08001009752,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,82
2020,CO,Colorado,Arapahoe,08005,08005005551,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.3,2.8,3224,"{'type': 'Point', 'coordinates': [-105.0146, 39.66258261]}",08005005551,HLTHOUT,STROKE,CrdPrv,Stroke,9,1444
2020,AZ,Arizona,Maricopa,04013,04013082017,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.2,10.1,16.8,4275,"{'type': 'Point', 'coordinates': [-112.2638494, 33.47218873]}",04013082017,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,7,989
2020,CO,Colorado,Arapahoe,08005,08005005625,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,1.9,2.5,2899,"{'type': 'Point', 'coordinates': [-104.9814986, 39.58765026]}",08005005625,HLTHOUT,STROKE,CrdPrv,Stroke,9,1395
2020,CO,Colorado,Arapahoe,08005,08005005628,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,1.8,2.4,5609,"{'type': 'Point', 'coordinates': [-104.9322245, 39.58779841]}",08005005628,HLTHOUT,STROKE,CrdPrv,Stroke,9,1395
2020,CO,Colorado,Arapahoe,08005,08005005632,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,9.0,10.0,3189,"{'type': 'Point', 'coordinates': [-104.9805049, 39.57322548]}",08005005632,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9,1395
2020,CO,Colorado,Arapahoe,08005,08005005634,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.1,2.6,3.7,2959,"{'type': 'Point', 'coordinates': [-105.017235, 39.57140386]}",08005005634,HLTHOUT,STROKE,CrdPrv,Stroke,9,1395
2020,CO,Colorado,Arapahoe,08005,08005005700,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.4,1.8,3593,"{'type': 'Point', 'coordinates': [-104.9959097, 39.66032558]}",08005005700,HLTHOUT,STROKE,CrdPrv,Stroke,9,1395
2020,CO,Colorado,Arapahoe,08005,08005005952,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.1,5.1,15.4,3091,"{'type': 'Point', 'coordinates': [-104.9638874, 39.65670889]}",08005005952,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,9,1395
2019,AZ,Arizona,Coconino,04005,04005001302,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,29.4,28.8,30.1,5536,"{'type': 'Point', 'coordinates': [-111.3616922, 35.32257723]}",04005001302,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,7,986
2020,CO,Colorado,Arapahoe,08005,08005006815,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,22.4,21.3,23.4,4057,"{'type': 'Point', 'coordinates': [-104.8731245, 39.5941635]}",08005006815,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1395
2020,AZ,Arizona,Maricopa,04013,04013061044,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.6,3.3,3.9,5553,"{'type': 'Point', 'coordinates': [-112.4090829, 33.56595768]}",04013061044,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,7,989
2019,AZ,Arizona,Maricopa,04013,04013040518,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.0,85.9,86.1,6679,"{'type': 'Point', 'coordinates': [-112.529174, 33.85630876]}",04013040518,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,7,989
2019,AZ,Arizona,Cochise,04003,04003001502,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,71.6,70.7,72.4,3812,"{'type': 'Point', 'coordinates': [-110.3002684, 31.56194488]}",04003001502,PREVENT,BPMED,CrdPrv,Taking BP Medication,7,5
2020,AZ,Arizona,Maricopa,04013,04013050605,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.7,4.1,5.3,5828,"{'type': 'Point', 'coordinates': [-112.6484491, 33.54687123]}",04013050605,HLTHOUT,COPD,CrdPrv,COPD,7,989
2020,CO,Colorado,Bent,08011,08011966700,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.4,11.8,12.9,6499,"{'type': 'Point', 'coordinates': [-103.0716784, 37.95511757]}",08011966700,HLTHOUT,DIABETES,CrdPrv,Diabetes,9,84
2020,CO,Colorado,Boulder,08013,08013012101,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.4,1.8,4770,"{'type': 'Point', 'coordinates': [-105.2896143, 40.0296031]}",08013012101,HLTHOUT,STROKE,CrdPrv,Stroke,9,85
2020,CO,Colorado,Boulder,08013,08013012104,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,17.1,16.0,18.3,2538,"{'type': 'Point', 'coordinates': [-105.2889876, 40.05185483]}",08013012104,HLTHOUT,OBESITY,CrdPrv,Obesity,9,85
2020,CO,Colorado,Boulder,08013,08013012201,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,2.0,2.5,3388,"{'type': 'Point', 'coordinates': [-105.3022461, 40.00768377]}",08013012201,HLTHOUT,STROKE,CrdPrv,Stroke,9,85
2020,CO,Colorado,Boulder,08013,08013012204,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,17.4,16.1,18.7,3556,"{'type': 'Point', 'coordinates': [-105.2791599, 40.01761236]}",08013012204,HLTHOUT,OBESITY,CrdPrv,Obesity,9,85
2020,CO,Colorado,Boulder,08013,08013012300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,12.6,11.0,14.0,6196,"{'type': 'Point', 'coordinates': [-105.2664769, 40.00777885]}",08013012300,HLTHOUT,OBESITY,CrdPrv,Obesity,9,85
2020,CO,Colorado,Boulder,08013,08013012707,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.4,18.4,20.5,2194,"{'type': 'Point', 'coordinates': [-105.1821691, 40.03332451]}",08013012707,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,85
2020,CO,Colorado,Boulder,08013,08013060600,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.3,1.1,1.4,5325,"{'type': 'Point', 'coordinates': [-105.1975059, 39.94148931]}",08013060600,HLTHOUT,STROKE,CrdPrv,Stroke,9,85
2020,CO,Colorado,Boulder,08013,08013060900,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.5,2.0,4139,"{'type': 'Point', 'coordinates': [-105.1059757, 39.97497436]}",08013060900,HLTHOUT,STROKE,CrdPrv,Stroke,9,85
2019,AZ,Arizona,Maricopa,04013,04013103209,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,89.7,89.4,89.9,5353,"{'type': 'Point', 'coordinates': [-111.9612203, 33.58641178]}",04013103209,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,7,989
2020,AZ,Arizona,Maricopa,04013,04013061023,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.6,18.1,19.0,9200,"{'type': 'Point', 'coordinates': [-112.418269, 33.42831654]}",04013061023,RISKBEH,BINGE,CrdPrv,Binge Drinking,7,989
2020,FL,Florida,Volusia,12127,12127082604,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.9,3.4,4.5,2561,"{'type': 'Point', 'coordinates': [-80.99389812, 29.19308147]}",12127082604,HLTHOUT,STROKE,CrdPrv,Stroke,30,1091
2020,CO,Colorado,Denver,08031,08031000201,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,22.7,21.8,23.8,3874,"{'type': 'Point', 'coordinates': [-105.0118171, 39.78749732]}",08031000201,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1444
2020,CO,Colorado,Denver,08031,08031000904,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,19.0,18.3,19.7,5127,"{'type': 'Point', 'coordinates': [-105.0466935, 39.73045035]}",08031000904,RISKBEH,BINGE,CrdPrv,Binge Drinking,9,1444
2020,CO,Colorado,Denver,08031,08031001901,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,2.8,3.3,2910,"{'type': 'Point', 'coordinates': [-105.0085165, 39.73318596]}",08031001901,HLTHOUT,STROKE,CrdPrv,Stroke,9,1444
2020,CO,Colorado,Denver,08031,08031003202,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,18.7,17.8,19.8,3001,"{'type': 'Point', 'coordinates': [-104.9623162, 39.73456962]}",08031003202,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1444
2020,AZ,Arizona,Apache,04001,04001944000,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,10.8,9.6,12.2,6043,"{'type': 'Point', 'coordinates': [-109.1459061, 35.95558989]}",04001944000,HLTHOUT,COPD,CrdPrv,COPD,7,985
2020,CO,Colorado,Denver,08031,08031004503,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.5,3.0,3974,"{'type': 'Point', 'coordinates': [-105.045904, 39.70056264]}",08031004503,HLTHOUT,STROKE,CrdPrv,Stroke,9,1444
2020,CO,Colorado,Denver,08031,08031004505,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.6,26.5,28.6,4357,"{'type': 'Point', 'coordinates': [-105.0324393, 39.70760564]}",08031004505,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1444
2020,AZ,Arizona,Maricopa,04013,04013061021,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,6.5,6.2,6.8,1753,"{'type': 'Point', 'coordinates': [-112.3482716, 33.48471002]}",04013061021,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,989
2020,FL,Florida,Volusia,12127,12127080807,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.9,3.3,4.6,4766,"{'type': 'Point', 'coordinates': [-81.08640961, 29.29526877]}",12127080807,HLTHOUT,STROKE,CrdPrv,Stroke,30,1091
2020,CO,Colorado,Denver,08031,08031008312,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,2.5,3.0,6825,"{'type': 'Point', 'coordinates': [-104.8304164, 39.777015]}",08031008312,HLTHOUT,STROKE,CrdPrv,Stroke,9,1444
2020,CO,Colorado,Denver,08031,08031008386,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.3,27.3,29.2,4511,"{'type': 'Point', 'coordinates': [-104.8148355, 39.79198915]}",08031008386,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1444
2020,CO,Colorado,Denver,08031,08031008389,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.0,22.1,23.9,7516,"{'type': 'Point', 'coordinates': [-104.7526393, 39.79040276]}",08031008389,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1444
2020,CO,Colorado,Douglas,08035,08035013907,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.8,1.5,2.0,4596,"{'type': 'Point', 'coordinates': [-104.7580022, 39.49154437]}",08035013907,HLTHOUT,STROKE,CrdPrv,Stroke,9,3133
2020,CO,Colorado,Douglas,08035,08035013911,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,16.6,15.4,17.8,6586,"{'type': 'Point', 'coordinates': [-104.6892701, 39.49002777]}",08035013911,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,3133
2020,CO,Colorado,Douglas,08035,08035013911,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.5,1.9,6586,"{'type': 'Point', 'coordinates': [-104.6892701, 39.49002777]}",08035013911,HLTHOUT,STROKE,CrdPrv,Stroke,9,3133
2020,CO,Colorado,Douglas,08035,08035014005,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,21.1,19.7,22.5,4382,"{'type': 'Point', 'coordinates': [-104.8025043, 39.54263391]}",08035014005,HLTHOUT,OBESITY,CrdPrv,Obesity,9,3133
2020,CO,Colorado,Douglas,08035,08035014006,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,17.2,16.1,18.5,5205,"{'type': 'Point', 'coordinates': [-104.7950317, 39.50339454]}",08035014006,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,3133
2020,CO,Colorado,Douglas,08035,08035014008,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.3,1.1,1.5,6637,"{'type': 'Point', 'coordinates': [-104.8098611, 39.52658401]}",08035014008,HLTHOUT,STROKE,CrdPrv,Stroke,9,3133
2020,CO,Colorado,Douglas,08035,08035014108,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.4,1.9,4894,"{'type': 'Point', 'coordinates': [-104.9745927, 39.550327]}",08035014108,HLTHOUT,STROKE,CrdPrv,Stroke,9,3133
2020,CO,Colorado,Douglas,08035,08035014128,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,5.9,3.4,9.3,4611,"{'type': 'Point', 'coordinates': [-105.0045672, 39.53742019]}",08035014128,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,9,3133
2020,CO,Colorado,Douglas,08035,08035014132,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,8.2,9.2,5726,"{'type': 'Point', 'coordinates': [-104.9553441, 39.53265498]}",08035014132,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9,3133
2020,CO,Colorado,Douglas,08035,08035014134,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,20.1,18.7,21.7,5897,"{'type': 'Point', 'coordinates': [-104.950385, 39.51701462]}",08035014134,HLTHOUT,OBESITY,CrdPrv,Obesity,9,3133
2019,CO,Colorado,Douglas,08035,08035014138,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.0,85.6,86.3,2902,"{'type': 'Point', 'coordinates': [-104.9151396, 39.56139364]}",08035014138,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,9,3133
2020,CO,Colorado,Douglas,08035,08035014140,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.4,1.7,5531,"{'type': 'Point', 'coordinates': [-104.9043245, 39.53059538]}",08035014140,HLTHOUT,STROKE,CrdPrv,Stroke,9,3133
2020,CO,Colorado,Douglas,08035,08035014204,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,6.1,4.1,8.5,3188,"{'type': 'Point', 'coordinates': [-105.0614052, 39.50769925]}",08035014204,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,9,3133
2020,CO,Colorado,Douglas,08035,08035014405,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,11.1,8.3,14.1,7765,"{'type': 'Point', 'coordinates': [-104.9051583, 39.41086097]}",08035014405,RISKBEH,CSMOKING,CrdPrv,Current Smoking,9,3133
2019,AZ,Arizona,Greenlee,04011,04011960200,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,81.1,80.8,81.4,2963,"{'type': 'Point', 'coordinates': [-109.3461993, 32.97790118]}",04011960200,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,7,988
2020,CO,Colorado,Eagle,08037,08037000100,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,16.6,15.9,17.1,1245,"{'type': 'Point', 'coordinates': [-106.7974121, 39.80867355]}",08037000100,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1446
2020,CO,Colorado,Eagle,08037,08037000302,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.7,18.2,19.1,2467,"{'type': 'Point', 'coordinates': [-106.8893272, 39.44290599]}",08037000302,RISKBEH,BINGE,CrdPrv,Binge Drinking,9,1446
2020,GA,Georgia,Chatham,13051,13051010101,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.8,5.1,6.6,917,"{'type': 'Point', 'coordinates': [-81.03716512, 32.0767034]}",13051010101,HLTHOUT,STROKE,CrdPrv,Stroke,31,1160
2020,CO,Colorado,Elbert,08039,08039961206,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.8,24.8,28.8,3412,"{'type': 'Point', 'coordinates': [-104.6347902, 39.41255418]}",08039961206,HLTHOUT,OBESITY,CrdPrv,Obesity,9,88
2020,CO,Colorado,Elbert,08039,08039961209,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,2.3,2.7,2351,"{'type': 'Point', 'coordinates': [-104.5371822, 39.22204804]}",08039961209,HLTHOUT,STROKE,CrdPrv,Stroke,9,88
2020,CO,Colorado,El Paso,08041,08041001600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.9,22.0,25.6,3712,"{'type': 'Point', 'coordinates': [-104.8246155, 38.84476047]}",08041001600,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041002501,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.3,22.7,25.8,3345,"{'type': 'Point', 'coordinates': [-104.8780731, 38.80779194]}",08041002501,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041002700,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.3,30.6,32.0,2997,"{'type': 'Point', 'coordinates': [-104.8014425, 38.82991396]}",08041002700,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
